Hypericum brasiliense,NOME_ACEITO,
Hypericum mutilum,NOME_ACEITO,
Vismia cayennensis,NOME_ACEITO,
Curculigo scorzonerifolia,NOME_ACEITO,
Hypoxis decumbens,NOME_ACEITO,
Cipura paludosa,NOME_ACEITO,
Sisyrinchium micranthum,NOME_ACEITO,
Sisyrinchium vaginatum,NOME_ACEITO,
Isoetes brasiliensis,NOME_ACEITO,
Juncus acutus,NOME_ACEITO,
Juncus bufonius,NOME_ACEITO,
Juncus capillaceus,NOME_ACEITO,
Juncus densiflorus,NOME_ACEITO,
Juncus dichotomus,SINONIMO,Juncus dichotomus
Juncus dombeyanus,SINONIMO,Juncus dombeyanus
Juncus effusus,NOME_ACEITO,
Juncus marginatus,NOME_ACEITO,
Juncus microcephalus,NOME_ACEITO,
Juncus sellowianus,SINONIMO,Juncus sellowianus
Juncus scirpoides,NOME_ACEITO,
Lilaea scilloides,NOME_ACEITO,
Triglochin striata,NOME_ACEITO,
Hyptis atrorubens,NOME_ACEITO,
Hyptis brevipes,NOME_ACEITO,
Hyptis caespitosa,NOME_ACEITO,
Hyptis dilatata,NOME_ACEITO,
Hyptis fasciculata,SINONIMO,Hyptis fasciculata
Hyptis lacustris,NOME_ACEITO,
Hyptis lagenaria,NOME_ACEITO,
Hyptis lappacea,NOME_ACEITO,
Hyptis lorentziana,NOME_ACEITO,
Hyptis mutabilis,SINONIMO,Hyptis mutabilis
Hyptis parkeri,NOME_ACEITO,
Hyptis recurvata,NOME_ACEITO,
Hyptis spicigera,SINONIMO,Hyptis spicigera
Hyptis suaveolens,SINONIMO,Hyptis suaveolens
Hyptis tetracephala,NOME_ACEITO,
Marsypianthes chamaedrys,NOME_ACEITO,
Ocimum campechianum,NOME_ACEITO,
Prunella vulgaris,NOME_ACEITO,
Salvia arenaria,NOME_ACEITO,
Salvia scabrida,NOME_ACEITO,
Vitex cymosa,NOME_ACEITO,
Vitex megapotamica,NOME_ACEITO,
Cassytha filiformis,NOME_ACEITO,
Genlisea filiformis,NOME_ACEITO,
Utricularia adpressa,NOME_ACEITO,
Utricularia breviscapa,NOME_ACEITO,
Utricularia erectiflora,NOME_ACEITO,
Utricularia fimbriata,NOME_ACEITO,
Utricularia foliosa,NOME_ACEITO,
Utricularia gibba,NOME_ACEITO,
Utricularia guyanensis,NOME_ACEITO,
Utricularia hydrocarpa,NOME_ACEITO,
Utricularia inflata,SINONIMO,Utricularia inflata
Utricularia juncea,NOME_ACEITO,
Utricularia laciniata,NOME_ACEITO,
Utricularia laxa,NOME_ACEITO,
Utricularia myriocista,NOME_ACEITO,
Utricularia nana,NOME_ACEITO,
Utricularia neottioides,NOME_ACEITO,
Utricularia nervosa,NOME_ACEITO,
Utricularia nigrescens,NOME_ACEITO,
Utricularia olivacea,NOME_ACEITO,
Utricularia physoceras,NOME_ACEITO,
Utricularia praelonga,NOME_ACEITO,
Utricularia poconensis,NOME_ACEITO,
Utricularia pusilla,NOME_ACEITO,
Utricularia reniformis,NOME_ACEITO,
